,평균기온,최고기온,최저기온,평균운량,일강수량,대여율,Normalized 대여율,Normalized 최고기온
2021-07-27,31.1,35.7,27.8,3.9,0.0,281.01975308641977,0.6297538907399667,0.978082191780822
2021-07-28,30.4,34.7,27.1,3.8,0.0,267.65185185185186,0.5991203040548555,0.9506849315068494
2021-07-29,29.6,33.3,27.0,6.8,0.0,276.09382716049384,0.6184657478813045,0.9123287671232876
2021-07-30,30.5,35.4,25.8,6.5,0.0,279.82469135802467,0.6270153137256345,0.9698630136986301
2021-07-31,29.8,34.3,26.8,6.9,3.0,223.10123456790123,0.4970290952333817,0.9397260273972602
2021-08-01,27.1,28.8,25.1,9.8,21.0,103.32098765432099,0.22254333171631036,0.7890410958904109
2021-08-02,26.5,28.6,25.0,9.0,1.7,245.78765432098766,0.5490167927699167,0.7835616438356164
2021-08-03,28.0,31.4,24.1,6.1,0.0,289.4864197530864,0.6491559167361332,0.8602739726027396
2021-08-04,28.9,33.2,26.3,5.9,0.0,289.8888888888889,0.6500782061025302,0.9095890410958904
2021-08-05,29.4,33.7,25.6,4.6,0.0,291.8641975308642,0.6546047796799385,0.9232876712328768
2021-08-06,28.1,32.2,26.0,7.4,0.0,289.1432098765432,0.6483694245770585,0.8821917808219178
2021-08-07,28.0,32.3,23.4,3.3,0.0,271.2320987654321,0.6073247186639082,0.884931506849315
2021-08-08,26.8,32.1,24.4,8.1,12.7,183.07407407407408,0.40530373990417295,0.8794520547945206
2021-08-09,28.3,33.6,23.3,5.6,0.0,313.2098765432099,0.7035200654008076,0.9205479452054794
2021-08-10,27.7,32.2,24.3,4.5,0.0,322.2345679012346,0.7242008484325921,0.8821917808219178
2021-08-11,27.4,31.6,24.1,5.8,0.0,313.10370370370373,0.703276762071022,0.8657534246575342
2021-08-12,26.8,31.7,24.0,5.9,0.0,259.98765432098764,0.581557198574511,0.8684931506849315
2021-08-13,26.6,30.1,23.4,8.0,0.0,329.9382716049383,0.7418544853844847,0.8246575342465754
2021-08-14,26.1,30.5,23.4,6.5,0.0,311.41234567901233,0.699400883445366,0.8356164383561644
2021-08-15,26.9,32.4,21.7,1.8,0.0,291.0444444444444,0.652726251645314,0.8876712328767122
2021-08-16,27.3,32.8,22.5,3.8,0.0,281.6246913580247,0.6311401538980479,0.8986301369863013
2021-08-17,25.9,31.3,21.9,5.5,9.3,202.53827160493827,0.4499074642925606,0.8575342465753425
2021-08-18,24.3,31.0,20.6,5.3,5.6,291.54567901234566,0.6538748696905814,0.8493150684931506
2021-08-19,26.0,31.5,21.0,4.0,0.0,354.2962962962963,0.7976727958109016,0.863013698630137
2021-08-20,26.6,30.7,22.6,6.9,0.0,338.99753086419753,0.7626144834538737,0.8410958904109589
2021-08-21,23.8,25.5,21.0,8.8,62.8,99.13333333333334,0.21294699573220466,0.6986301369863014
2021-08-22,24.4,27.0,22.4,8.6,0.0,293.93086419753087,0.659340707285302,0.7397260273972602
2021-08-23,22.4,24.0,21.0,9.5,7.4,115.27407407407408,0.24993476007660273,0.6575342465753424
2021-08-24,23.4,26.4,21.1,10.0,10.5,100.5925925925926,0.21629100196251508,0.7232876712328766
2021-08-25,25.0,27.3,23.5,8.4,0.3,295.2493827160494,0.6623621951482221,0.7479452054794521
2021-08-26,25.5,27.9,22.9,8.1,0.7,298.4320987654321,0.6696556368248213,0.7643835616438356
2021-08-27,22.4,25.5,20.4,9.1,0.9,208.2172839506173,0.4629213633276097,0.6986301369863014
2021-08-28,23.6,28.2,19.7,8.4,0.0,326.5135802469136,0.7340065384446529,0.7726027397260273
2021-08-29,23.7,26.3,21.9,8.6,0.9,295.56296296296296,0.6630807887036356,0.7205479452054795
2021-08-30,24.2,27.7,21.2,8.3,0.0,346.58765432098767,0.7800078424250655,0.7589041095890411
2021-08-31,20.5,23.1,18.1,9.9,77.4,61.525925925925925,0.12676669303532118,0.6328767123287672
2021-09-01,21.4,23.9,18.5,9.3,0.8,298.5037037037037,0.6698197251170024,0.6547945205479452
2021-09-02,23.5,26.7,20.7,8.3,0.0,340.77777777777777,0.766694057890513,0.7315068493150685
2021-09-03,24.3,29.2,20.6,1.9,0.0,376.33827160493826,0.8481836987178071,0.7999999999999999
2021-09-04,23.2,28.6,18.5,4.4,0.0,363.42716049382716,0.8185968821724717,0.7835616438356164
2021-09-05,23.1,27.3,19.4,5.8,0.0,339.4493827160494,0.763649937159706,0.7479452054794521
2021-09-06,22.3,26.4,18.0,8.9,12.0,181.39753086419753,0.40146181058034763,0.7232876712328766
2021-09-07,19.6,20.9,17.6,10.0,29.6,36.02716049382716,0.06833428636795098,0.5726027397260274
2021-09-08,22.2,26.9,19.0,4.5,1.6,342.8469135802469,0.7714356437128483,0.736986301369863
2021-09-09,23.5,29.1,19.1,6.5,0.0,357.3703703703704,0.8047172759407434,0.7972602739726028
2021-09-10,23.6,28.9,19.5,3.9,0.0,347.1333333333333,0.7812583083758244,0.7917808219178082
2021-09-11,24.0,29.4,19.9,2.0,0.0,334.3259259259259,0.751909136943303,0.8054794520547944
2021-09-12,24.2,29.8,19.2,1.9,0.0,313.6493827160494,0.704527228021781,0.8164383561643835
2021-09-13,24.8,30.3,20.8,6.9,0.0,349.9851851851852,0.7877935489782077,0.8301369863013699
2021-09-14,24.6,29.5,20.0,2.4,0.0,354.5407407407407,0.7982329592911058,0.8082191780821918
2021-09-15,23.6,28.9,19.5,0.6,0.0,359.67654320987657,0.8100020505923676,0.7917808219178082
2021-09-16,22.9,27.3,18.0,5.1,0.0,358.95061728395063,0.80833853480267,0.7479452054794521
2021-09-17,23.5,28.2,20.5,3.8,0.0,368.5135802469136,0.8302528091342982,0.7726027397260273
2021-09-18,23.9,29.8,18.9,2.3,0.0,317.4469135802469,0.7132295657243486,0.8164383561643835
2021-09-19,23.7,27.8,20.8,6.3,0.0,278.0987654320988,0.623060220062374,0.7616438356164383
2021-09-20,23.7,28.4,19.0,5.9,0.0,258.279012345679,0.5776417124300528,0.7780821917808218
2021-09-21,22.0,26.2,17.4,8.0,68.1,191.8395061728395,0.42539041015392254,0.7178082191780821
2021-09-22,20.2,24.3,16.8,4.1,4.5,288.679012345679,0.6473056797863674,0.6657534246575343
2021-09-23,20.9,25.9,16.9,3.4,0.0,360.02222222222224,0.810794200968414,0.7095890410958904
2021-09-24,21.8,26.9,16.7,1.5,0.0,375.241975308642,0.8456714503823455,0.736986301369863
2021-09-25,21.2,23.1,18.7,8.6,0.0,354.60987654320985,0.798391389366315,0.6328767123287672
2021-09-26,22.6,27.3,18.4,6.8,0.0,343.6592592592593,0.7732971970965575,0.7479452054794521
2021-09-27,21.6,25.0,18.7,8.3,0.0,312.6493827160494,0.702235650148218,0.684931506849315
2021-09-28,21.5,24.4,19.6,9.8,1.3,219.88888888888889,0.4896677549531213,0.6684931506849314
2021-09-29,20.2,21.4,17.8,7.6,13.1,142.66913580246913,0.3127126773782849,0.5863013698630136
2021-09-30,20.3,25.9,16.0,2.0,0.0,360.3160493827161,0.8114675287880536,0.7095890410958904
2021-10-01,21.1,27.5,16.9,2.9,13.3,341.9530864197531,0.7693873691690711,0.7534246575342466
2021-10-02,20.7,26.6,16.4,4.0,0.0,336.2518518518518,0.7563225461812761,0.7287671232876712
2021-10-03,22.3,28.8,17.1,2.0,0.0,334.38271604938274,0.7520392759336535,0.7890410958904109
2021-10-04,22.9,25.6,19.2,9.5,3.6,187.4814814814815,0.41540365719876543,0.7013698630136986
2021-10-05,23.6,26.5,21.7,8.1,0.0,294.27407407407406,0.6601271994443767,0.726027397260274
2021-10-06,18.8,21.7,17.9,9.0,6.4,196.7827160493827,0.436718160531387,0.5945205479452055
2021-10-07,19.4,21.9,17.9,9.4,4.6,288.4395061728395,0.6467568327401068,0.6
2021-10-08,18.8,20.0,17.5,9.5,3.5,173.68148148148148,0.38377988254359624,0.547945205479452
2021-10-09,20.9,24.1,18.5,6.8,0.4,303.0888888888889,0.6803270340335615,0.6602739726027398
2021-10-10,19.9,24.3,14.9,9.8,14.2,89.41234567901235,0.19067059551438373,0.6657534246575343
2021-10-11,15.2,17.8,12.6,8.3,0.3,301.3975308641975,0.6764511554079056,0.4876712328767123
2021-10-12,17.9,21.3,15.8,6.9,0.0,338.0567901234568,0.7604587027876331,0.5835616438356165
2021-10-13,19.6,25.2,14.9,2.1,0.0,361.39012345679015,0.8139288531707694,0.6904109589041095
2021-10-14,19.7,23.9,17.4,5.8,0.0,358.17283950617286,0.8065561964565655,0.6547945205479452
2021-10-15,19.0,21.4,17.0,9.6,0.0,316.09382716049384,0.7101288628238238,0.5863013698630136
2021-10-16,10.7,18.1,4.2,6.1,0.0,205.65432098765433,0.4570481341109223,0.4958904109589041
2021-10-17,5.6,10.8,1.3,0.0,0.0,171.59259259259258,0.37899303098548687,0.2958904109589041
2021-10-18,9.6,16.1,2.8,6.6,5.6,220.879012345679,0.49193669995879724,0.4410958904109589
2021-10-19,10.9,15.0,7.1,4.0,4.4,259.5777777777778,0.5806179345571988,0.410958904109589
2021-10-20,9.5,15.8,4.6,0.3,0.0,287.22716049382717,0.6439786482069724,0.4328767123287671
2021-10-21,9.8,16.2,4.9,3.3,0.0,287.40987654320986,0.6443973562628826,0.4438356164383561
2021-10-22,10.8,17.2,5.2,0.8,0.0,300.22716049382717,0.6737691605632912,0.4712328767123288
2021-10-23,11.4,18.4,5.7,0.3,0.0,264.86913580246915,0.5927434935276815,0.5041095890410958
2021-10-24,11.4,18.1,6.0,0.3,0.0,244.58271604938273,0.5462555828876976,0.4958904109589041
2021-10-25,11.7,17.6,6.3,0.8,0.0,287.0740740740741,0.6436278387547232,0.4821917808219178
2021-10-26,13.0,19.0,7.7,3.6,0.0,309.0543209876543,0.6939972862373347,0.5205479452054794
2021-10-27,13.4,18.1,9.8,2.5,0.0,303.8222222222222,0.6820075244741743,0.4958904109589041
2021-10-28,12.7,20.0,7.1,0.0,0.0,312.13827160493827,0.7010643992350636,0.547945205479452
2021-10-29,14.6,20.6,10.5,4.6,0.0,319.2148148148148,0.717280849076129,0.5643835616438356
2021-10-30,13.8,18.0,11.0,6.1,0.0,276.1802469135802,0.6186637854753161,0.4931506849315068
2021-10-31,14.1,20.3,9.2,3.8,0.7,238.1037037037037,0.5314084215537982,0.5561643835616439
2021-11-01,12.9,16.9,10.3,3.0,0.0,296.07654320987655,0.6642576978337619,0.46301369863013697
2021-11-02,11.5,16.9,7.9,4.0,0.0,316.50864197530865,0.7110794432750795,0.46301369863013697
2021-11-03,12.1,17.1,7.6,3.0,0.0,319.9851851851852,0.7190462127713183,0.4684931506849315
2021-11-04,12.1,16.3,8.4,2.4,0.0,306.15555555555557,0.687354539512488,0.4465753424657534
2021-11-05,13.0,20.2,7.8,0.6,0.0,321.1061728395062,0.7216150432764976,0.5534246575342465
2021-11-06,14.1,21.3,8.8,1.3,0.0,293.4148148148148,0.658158139938204,0.5835616438356165
2021-11-07,15.3,21.3,9.7,7.0,0.0,276.2864197530864,0.6189070888051018,0.5835616438356165
2021-11-08,8.6,15.5,4.5,9.9,25.7,45.849382716049384,0.09084267348161407,0.4246575342465753
2021-11-09,4.9,6.5,3.0,8.1,2.0,96.09135802469136,0.20597607242299576,0.1780821917808219
2021-11-10,4.2,7.7,0.7,7.4,0.3,203.48888888888888,0.45208587782668835,0.21095890410958903
2021-11-11,5.3,9.7,2.1,3.0,0.0,232.00246913580247,0.5174269674165781,0.2657534246575342
2021-11-12,4.5,8.6,1.3,1.3,0.0,230.53333333333333,0.5140603283183807,0.2356164383561644
2021-11-13,7.3,13.4,0.5,4.5,0.0,221.22962962962964,0.4927401667687873,0.36712328767123287
2021-11-14,11.3,16.4,7.8,3.4,0.0,218.90123456790124,0.4874044681644171,0.44931506849315067
2021-11-15,10.1,15.7,5.8,3.6,0.0,265.9432098765432,0.5952048179103973,0.4301369863013698
2021-11-16,8.5,13.6,4.4,0.0,0.0,266.6716049382716,0.5968739919170667,0.37260273972602737
2021-11-17,7.5,12.5,2.7,3.5,0.0,267.77777777777777,0.5994088731204152,0.3424657534246575
2021-11-18,11.9,16.2,7.7,7.5,0.0,261.2172839506173,0.5843749906264478,0.4438356164383561
2021-11-19,12.9,16.7,10.2,6.5,0.0,280.8172839506173,0.6292899169482823,0.4575342465753425
2021-11-20,10.4,15.6,6.8,3.3,0.0,214.96543209876543,0.47838527031143097,0.42739726027397257
2021-11-21,10.4,13.1,7.6,8.9,5.9,162.88395061728394,0.35903649972608775,0.35890410958904106
2021-11-22,2.7,7.5,0.6,3.3,1.3,179.1851851851852,0.39639204817365026,0.2054794520547945
2021-11-23,0.6,2.3,3.7,2.9,0.0,180.25432098765432,0.3988420561224226,0.06301369863013698
2021-11-24,4.1,9.1,2.6,3.9,0.0,216.9185185185185,0.4828609199360935,0.2493150684931507
2021-11-25,5.7,9.9,2.6,1.9,0.0,226.45925925925926,0.5047242703149759,0.27123287671232876
2021-11-26,2.9,7.2,0.5,1.4,0.0,211.86913580246915,0.4712898662288434,0.19726027397260273
2021-11-27,3.4,10.1,1.4,0.0,0.0,176.18024691358025,0.3895059981190178,0.27671232876712326
2021-11-28,5.1,12.4,1.3,4.0,0.0,165.15555555555557,0.3642420593401074,0.33972602739726027
2021-11-29,7.6,13.7,2.5,7.0,0.0,234.22962962962964,0.5225306791251061,0.3753424657534246
2021-11-30,5.7,8.9,0.7,9.0,27.2,70.58518518518518,0.14752669110471028,0.24383561643835616
2021-12-01,1.3,1.5,3.0,0.6,0.0,155.02469135802468,0.34102639510497423,0.0410958904109589
2021-12-02,1.3,5.0,4.6,4.5,0.1,161.84444444444443,0.35665439038097657,0.136986301369863
2021-12-03,1.9,4.6,1.8,1.4,0.4,173.0543209876543,0.38234269543276905,0.12602739726027395
2021-12-04,1.4,7.0,2.7,1.0,0.0,146.85185185185185,0.3222976969284471,0.1917808219178082
2021-12-05,2.9,9.6,2.3,0.0,0.0,143.34567901234567,0.3142630288285473,0.26301369863013696
2021-12-06,5.4,12.1,0.7,4.1,0.0,207.45679012345678,0.46117863250030744,0.33150684931506846
2021-12-07,6.8,13.3,2.6,0.0,0.0,220.6888888888889,0.4915010172519717,0.3643835616438356
2021-12-08,6.7,13.3,1.9,1.6,0.0,224.67407407407407,0.500633379444393,0.3643835616438356
2021-12-09,6.5,9.7,2.7,6.9,0.0,218.8469135802469,0.4872799873910384,0.2657534246575342
2021-12-10,7.0,8.2,5.8,8.1,0.7,180.81975308641975,0.4001377878089557,0.22465753424657534
2021-12-11,6.0,9.8,4.4,8.1,0.0,172.31358024691357,0.3806452303412409,0.2684931506849315
2021-12-12,1.2,5.1,3.8,2.5,0.0,114.15555555555555,0.24737158778839521,0.13972602739726026
2021-12-13,2.2,1.9,5.9,2.1,0.0,153.6246913580247,0.3378181860819861,0.05205479452054794
2021-12-14,3.7,8.2,0.7,9.0,1.2,138.96296296296296,0.30421969370367247,0.22465753424657534
2021-12-15,7.2,10.0,5.4,7.3,2.1,167.61481481481482,0.3698776434439808,0.273972602739726
2021-12-16,6.4,9.8,3.3,7.1,0.0,199.1530864197531,0.44215004882427705,0.2684931506849315
2021-12-17,5.6,3.2,10.1,1.4,0.0,119.36296296296297,0.25930476738183805,0.08767123287671233
2021-12-18,5.7,1.8,11.2,4.1,2.8,58.72592592592593,0.12035027498934482,0.049315068493150684
2021-12-19,0.8,4.2,5.8,0.6,0.2,48.89876543209876,0.0978305714417382,0.11506849315068493
2021-12-20,5.2,11.1,0.9,4.6,0.0,156.37037037037038,0.3441101233545837,0.30410958904109586
2021-12-21,5.2,8.9,0.8,1.4,0.0,176.68148148148148,0.39065461616428515,0.24383561643835616
2021-12-22,2.2,8.2,2.6,0.0,0.0,181.83703703703705,0.402468973201321,0.22465753424657534
2021-12-23,2.7,8.3,1.5,2.8,0.0,185.3283950617284,0.41046969199939026,0.2273972602739726
2021-12-24,0.3,3.2,7.3,6.1,0.2,136.3358024691358,0.2981993508457194,0.08767123287671233
2021-12-25,11.7,7.3,14.4,0.0,0.0,46.565432098765434,0.0924835564034246,0.19999999999999998
2021-12-26,12.1,7.3,15.5,0.0,0.0,40.7037037037037,0.07905094931246527,0.19999999999999998
2021-12-27,7.6,3.9,12.9,3.1,0.0,104.99012345679013,0.22636828638922044,0.10684931506849314
2021-12-28,4.1,0.9,8.5,4.1,0.0,126.58765432098765,0.2758607102412091,0.024657534246575342
2021-12-29,0.4,5.9,3.8,5.1,0.2,128.43703703703704,0.2800987147530577,0.16164383561643836
2021-12-30,3.9,0.2,6.8,2.0,0.0,120.97037037037038,0.2629882666304541,0.005479452054794521
2021-12-31,6.7,3.9,8.8,0.0,0.0,100.2567901234568,0.21552148445435565,0.10684931506849314
2022-01-01,4.3,2.3,10.2,1.4,0.0,70.32530120481928,0.1469311467256103,0.06301369863013698
2022-01-02,1.3,3.0,5.2,4.1,0.3,69.6722891566265,0.14543471876480168,0.0821917808219178
2022-01-03,1.9,2.5,8.0,4.9,0.0,129.09156626506024,0.2815986194495959,0.0684931506849315
2022-01-04,2.5,1.0,5.6,0.0,0.0,135.7686746987952,0.29689973339572373,0.0273972602739726
2022-01-05,2.8,1.9,7.8,7.3,0.0,138.344578313253,0.3028026171230462,0.05205479452054794
2022-01-06,2.2,3.3,5.9,0.0,0.0,143.88915662650604,0.31550845010393397,0.09041095890410958
2022-01-07,1.6,4.5,5.9,0.0,0.0,145.59518072289157,0.31941793717497635,0.1232876712328767
2022-01-08,0.3,3.7,5.0,5.9,0.0,109.3156626506024,0.2362805962969901,0.10136986301369863
2022-01-09,1.3,5.6,1.2,3.1,0.0,92.29879518072289,0.1972851193256605,0.15342465753424656
2022-01-10,0.5,4.4,3.4,7.0,0.9,141.46024096385543,0.3099424007146533,0.12054794520547946
2022-01-11,7.4,0.3,10.3,0.4,0.2,95.6987951807229,0.20507648409577467,0.00821917808219178
2022-01-12,7.7,3.4,11.3,2.8,0.0,109.16626506024096,0.2359382400845542,0.09315068493150684
2022-01-13,6.4,3.1,8.9,2.3,0.0,105.73734939759036,0.22808061282171055,0.08493150684931507
2022-01-14,4.8,1.3,10.1,2.6,0.0,120.69156626506025,0.26234936531166686,0.03561643835616438
2022-01-15,1.0,1.8,5.3,8.5,0.0,100.7710843373494,0.2167000296954134,0.049315068493150684
2022-01-16,2.0,2.4,7.2,1.6,0.0,78.15180722891566,0.16486619475773695,0.06575342465753424
2022-01-17,5.8,0.1,9.2,2.5,0.5,88.20481927710843,0.18790345473003758,0.0027397260273972603
2022-01-18,5.6,0.7,9.9,0.3,0.0,110.88674698795181,0.23988085840196138,0.01917808219178082
2022-01-19,5.3,2.7,7.7,5.1,1.7,65.3132530120482,0.13544564798582473,0.07397260273972603
2022-01-20,5.0,0.9,9.8,0.0,0.0,100.16385542168675,0.21530851734809323,0.024657534246575342
2022-01-21,2.7,4.6,8.7,0.0,0.0,123.41927710843373,0.2686001271258194,0.12602739726027395
2022-01-22,0.3,7.1,5.0,5.9,0.0,106.75662650602409,0.23041636569042653,0.19452054794520546
2022-01-23,2.0,6.7,0.6,4.8,0.0,100.49156626506024,0.2160594922656946,0.18356164383561643
2022-01-24,4.6,8.4,1.3,4.9,0.0,153.96144578313252,0.3385898850713876,0.23013698630136986
2022-01-25,2.8,4.5,1.9,9.4,0.7,115.64096385542169,0.25077551658157526,0.1232876712328767
2022-01-26,1.3,6.8,1.9,2.4,0.0,152.4,0.33501171046399286,0.18630136986301368
2022-01-27,1.1,4.0,4.6,2.1,0.0,143.16385542168675,0.3138463659113015,0.1095890410958904
2022-01-28,2.7,2.1,5.9,2.0,0.0,135.3012048192771,0.2958284897632629,0.057534246575342465
2022-01-29,3.6,0.9,7.2,0.8,0.0,91.62409638554217,0.1957389944953048,0.024657534246575342
2022-01-30,2.8,2.4,8.0,0.6,0.0,76.84578313253012,0.16187333883611976,0.06575342465753424
2022-01-31,0.7,4.8,6.8,3.3,1.2,71.21204819277108,0.14896319650264928,0.13150684931506848
2022-02-01,1.3,0.9,2.7,6.6,1.7,34.24578313253012,0.06425212142233667,0.024657534246575342
2022-02-02,3.4,0.0,6.0,3.5,0.0,69.26024096385542,0.14449047824340586,0.0
2022-02-03,3.4,0.4,6.9,1.5,0.0,112.86746987951807,0.2444198391539343,0.010958904109589041
2022-02-04,5.2,0.7,8.2,1.9,0.0,110.33012048192771,0.23860530541691788,0.01917808219178082
2022-02-05,6.6,2.0,9.7,0.9,0.0,75.51566265060241,0.15882526417056128,0.0547945205479452
2022-02-06,3.9,1.7,8.4,1.0,0.0,74.88915662650602,0.1573895768280881,0.04657534246575342
2022-02-07,2.5,1.9,7.3,6.1,0.0,126.39277108433735,0.27541412012817296,0.05205479452054794
2022-02-08,0.1,5.6,4.1,1.5,0.0,141.99277108433736,0.31116273495575547,0.15342465753424656
2022-02-09,1.0,7.2,4.3,5.5,0.0,151.55421686746988,0.33307353255165406,0.19726027397260273
2022-02-10,1.4,6.7,3.2,1.6,0.0,156.45060240963855,0.34429398132052147,0.18356164383561643
2022-02-11,2.9,8.8,2.6,2.6,0.0,161.455421686747,0.3557629144371247,0.2410958904109589
2022-02-12,4.8,10.4,0.1,3.5,0.0,141.0578313253012,0.3090202476908339,0.28493150684931506
2022-02-13,4.8,9.5,1.6,5.3,0.0,126.23855421686747,0.27506072016694877,0.2602739726027397
2022-02-14,2.5,8.1,1.3,6.6,1.7,112.69156626506025,0.244016742323163,0.22191780821917806
2022-02-15,4.7,1.3,7.7,5.6,0.0,115.07469879518072,0.24947787609895525,0.03561643835616438
2022-02-16,7.3,4.1,9.6,0.9,0.0,102.46265060240964,0.22057638552009104,0.11232876712328767
2022-02-17,6.2,0.5,10.7,0.0,0.0,111.3132530120482,0.24085823016972197,0.0136986301369863
2022-02-18,1.2,5.7,8.0,3.9,0.0,137.2457831325301,0.3002846423993239,0.15616438356164383
2022-02-19,1.7,3.7,6.2,6.5,0.1,95.54939759036145,0.20473412788333875,0.10136986301369863
2022-02-20,4.8,0.5,8.4,0.1,0.0,74.33012048192771,0.15610850196865048,0.0136986301369863
2022-02-21,3.0,3.6,8.1,2.5,0.1,117.3012048192771,0.25458008803912924,0.09863013698630137
2022-02-22,4.5,0.5,8.0,1.0,0.0,116.62168674698795,0.25302291945998523,0.0136986301369863
2022-02-23,5.6,0.6,10.0,0.0,0.0,113.81686746987951,0.2465954576652206,0.01643835616438356
2022-02-24,2.4,3.7,8.5,0.0,0.0,129.47951807228915,0.28248764122705045,0.10136986301369863
2022-02-25,3.0,8.4,3.6,3.8,0.0,148.3686746987952,0.3257736146026173,0.23013698630136986
2022-02-26,5.4,9.3,1.0,8.0,1.1,92.53734939759036,0.19783178489067915,0.2547945205479452
2022-02-27,3.7,9.1,1.6,0.0,0.0,127.60722891566265,0.27819714482281327,0.2493150684931507
2022-02-28,6.8,11.5,2.7,8.0,0.0,174.8,0.3863430548318037,0.3150684931506849
2022-03-01,5.8,9.7,0.3,6.1,2.3,119.87469879518072,0.26047744989205757,0.2657534246575342
2022-03-02,3.5,8.8,2.3,1.0,0.0,170.18072289156626,0.37575762161826093,0.2410958904109589
2022-03-03,5.8,12.4,0.9,0.0,0.0,187.2289156626506,0.4148248829567142,0.33972602739726027
2022-03-04,6.9,14.6,0.6,5.1,0.0,175.82650602409637,0.3886953733237021,0.39999999999999997
2022-03-05,2.3,6.7,0.7,0.1,0.0,134.91084337349398,0.29493394611141427,0.18356164383561643
2022-03-06,1.4,6.8,3.0,1.3,0.0,129.81927710843374,0.2832662255166225,0.18630136986301368
2022-03-07,2.8,8.7,2.7,6.1,0.0,173.68192771084338,0.3837809051129285,0.23835616438356164
2022-03-08,6.0,12.3,1.1,4.9,0.0,195.59036144578315,0.4339857871043373,0.336986301369863
2022-03-09,7.1,14.8,1.7,2.3,0.0,213.55421686746988,0.47515136071255903,0.4054794520547945
2022-03-10,9.3,15.8,4.2,6.6,0.0,208.27710843373495,0.46305845578941945,0.4328767123287671
2022-03-11,11.2,18.4,5.1,5.3,0.0,234.41927710843373,0.5229652710913105,0.5041095890410958
2022-03-12,12.8,19.5,6.3,5.8,2.6,194.46746987951806,0.4314125936366737,0.5342465753424658
2022-03-13,11.7,12.6,10.7,9.4,42.1,90.53253012048192,0.19323758539476493,0.34520547945205476
2022-03-14,8.2,13.2,4.9,6.4,8.7,116.5710843373494,0.2529069600977086,0.3616438356164383
2022-03-15,7.2,13.3,2.3,3.8,0.0,217.53493975903615,0.48427349721165797,0.3643835616438356
2022-03-16,10.3,16.8,3.6,3.8,0.0,236.50843373493976,0.5277527361910193,0.4602739726027397
2022-03-17,10.7,15.1,7.8,10.0,1.2,183.81927710843374,0.40701143068902357,0.41369863013698627
2022-03-18,7.5,9.6,5.5,9.1,0.0,187.6024096385542,0.41568077348780397,0.26301369863013696
2022-03-19,3.4,6.1,0.9,8.9,14.6,80.68915662650602,0.17068072849475338,0.16712328767123286
2022-03-20,5.4,9.3,2.2,5.1,0.0,162.4,0.3579274891996227,0.2547945205479452
2022-03-21,5.0,10.9,0.3,7.5,0.0,204.2313253012048,0.45378722868167903,0.29863013698630136
2022-03-22,7.1,13.6,1.1,2.5,0.0,231.44578313253012,0.516151278088957,0.37260273972602737
2022-03-23,6.2,8.2,4.9,9.0,0.0,209.13975903614457,0.4650352868225171,0.22465753424657534
2022-03-24,8.2,12.4,3.9,8.4,0.0,228.76144578313253,0.5099999100138988,0.33972602739726027
2022-03-25,12.0,17.2,6.3,7.9,10.9,193.7710843373494,0.42981677193677087,0.4712328767123288
2022-03-26,11.8,14.7,9.5,8.3,19.8,149.17349397590363,0.32761792065025597,0.4027397260273972
2022-03-27,8.1,12.6,5.0,0.3,0.0,209.19518072289156,0.46516228993358205,0.34520547945205476
2022-03-28,8.2,15.1,1.5,0.5,0.0,251.30361445783132,0.5616570449709631,0.41369863013698627
2022-03-29,9.7,15.6,3.3,1.4,0.0,271.9156626506024,0.6088911585383312,0.42739726027397257
2022-03-30,10.8,15.7,5.9,7.0,0.4,211.6409638554217,0.47076699244362163,0.4301369863013698
2022-03-31,10.9,14.7,7.6,7.0,0.0,266.3325301204819,0.5960969755671374,0.4027397260273972
2022-04-01,9.2,14.9,4.5,1.1,0.0,282.73253012048195,0.6336788526935704,0.40821917808219177
2022-04-02,8.2,14.2,3.7,0.5,0.0,258.55903614457833,0.5782834087716816,0.3890410958904109
2022-04-03,9.6,17.0,3.5,0.0,0.0,268.3277108433735,0.6006690875654751,0.4657534246575342
2022-04-04,10.3,16.4,5.1,0.0,0.0,283.48915662650603,0.6354127212533264,0.44931506849315067
2022-04-05,10.3,15.8,4.9,6.1,0.0,296.0433734939759,0.6641816868467315,0.4328767123287671
2022-04-06,11.7,17.0,8.0,6.4,0.0,307.97831325301206,0.6915315307208459,0.4657534246575342
2022-04-07,10.9,15.7,7.4,2.4,0.0,305.53493975903615,0.6859323500852005,0.4301369863013698
2022-04-08,12.9,20.0,5.1,0.0,0.0,345.89156626506025,0.7784127024380507,0.547945205479452
2022-04-09,17.8,24.2,12.4,2.4,0.5,356.6433734939759,0.8030513059846484,0.6630136986301369
2022-04-10,18.2,25.1,12.7,1.5,0.0,363.58795180722893,0.8189653479885243,0.6876712328767124
2022-04-11,19.6,26.6,13.4,2.8,0.0,365.6722891566265,0.8237417693394448,0.7287671232876712
2022-04-12,19.3,26.4,15.9,8.6,0.5,286.75180722891565,0.6428893391829752,0.7232876712328766
2022-04-13,13.1,15.9,12.0,10.0,1.3,221.9012048192771,0.49427913361381726,0.43561643835616437
2022-04-14,13.2,15.3,11.4,9.3,0.0,295.55180722891566,0.6630552244703295,0.4191780821917808
2022-04-15,13.3,19.3,7.5,1.0,0.0,340.44819277108434,0.7659387881817162,0.5287671232876713
2022-04-16,13.2,20.2,7.1,0.3,0.0,323.4722891566265,0.7270371830750868,0.5534246575342465
